"f","l_density"
831,11.1325252651604
832,11.1291565746999
833,11.1257919307154
834,11.1224313234974
835,11.119074743371
836,11.1157221806963
837,11.112373625868
838,11.1090290693151
839,11.1056885015008
840,11.1023519129225
841,11.0990192941114
842,11.0956906356326
843,11.0923659280847
844,11.0890451620997
845,11.0857283283429
846,11.0824154175129
847,11.0791064203409
848,11.0758013275914
849,11.072500130061
850,11.0692028185793
851,11.0659093840079
852,11.0626198172407
853,11.0593341092038
854,11.056052250855
855,11.0527742331839
856,11.0495000472117
857,11.046229683991
858,11.0429631346059
859,11.0397003901715
860,11.0364414418338
861,11.0331862807698
862,11.0299348981874
863,11.0266872853247
864,11.0234434334505
865,11.0202033338639
866,11.0169669778941
867,11.0137343569002
868,11.0105054622715
869,11.0072802854266
870,11.0040588178142
871,11.000841050912
872,10.9976269762274
873,10.9944165852969
874,10.9912098696859
875,10.9880068209889
876,10.9848074308292
877,10.9816116908587
878,10.978419592758
879,10.9752311282358
880,10.9720462890294
881,10.968865066904
882,10.9656874536531
883,10.9625134410979
884,10.9593430210873
885,10.9561761854981
886,10.9530129262345
887,10.9498532352279
888,10.9466971044373
889,10.9435445258487
890,10.9403954914752
891,10.9372499933565
892,10.9341080235596
893,10.9309695741777
894,10.9278346373308
895,10.9247032051654
896,10.921575269854
897,10.9184508235955
898,10.9153298586149
899,10.9122123671632
900,10.9090983415169
901,10.9059877739788
902,10.9028806568767
903,10.8997769825644
904,10.8966767434208
905,10.8935799318502
906,10.890486540282
907,10.8873965611708
908,10.8843099869959
909,10.8812268102616
910,10.878147023497
911,10.8750706192555
912,10.8719975901154
913,10.8689279286791
914,10.8658616275734
915,10.8627986794494
916,10.8597390769822
917,10.8566828128707
918,10.8536298798379
919,10.8505802706305
920,10.8475339780189
921,10.844490994797
922,10.8414513137822
923,10.8384149278152
924,10.83538182976
925,10.8323520125038
926,10.8293254689567
927,10.826302192052
928,10.8232821747457
929,10.8202654100165
930,10.8172518908659
931,10.814241610318
932,10.8112345614191
933,10.8082307372382
934,10.8052301308663
935,10.8022327354168
936,10.799238544025
937,10.7962475498483
938,10.7932597460661
939,10.7902751258793
940,10.7872936825108
941,10.7843154092049
942,10.7813402992276
943,10.7783683458663
944,10.7753995424296
945,10.7724338822476
946,10.7694713586713
947,10.7665119650729
948,10.7635556948457
949,10.7606025414037
950,10.7576524981818
951,10.7547055586356
952,10.7517617162414
953,10.7488209644959
954,10.7458832969164
955,10.7429487070406
956,10.7400171884263
957,10.7370887346517
958,10.734163339315
959,10.7312409960345
960,10.7283216984484
961,10.7254054402149
962,10.7224922150118
963,10.7195820165367
964,10.7166748385069
965,10.7137706746591
966,10.7108695187496
967,10.7079713645538
968,10.7050762058669
969,10.7021840365028
970,10.6992948502948
971,10.6964086410953
972,10.6935254027756
973,10.6906451292259
974,10.6877678143552
975,10.6848934520914
976,10.6820220363809
977,10.6791535611888
978,10.6762880204987
979,10.6734254083127
980,10.670565718651
981,10.6677089455525
982,10.6648550830741
983,10.6620041252908
984,10.6591560662958
985,10.6563109002002
986,10.6534686211331
987,10.6506292232414
988,10.6477927006898
989,10.6449590476608
990,10.6421282583544
991,10.6393003269882
992,10.6364752477974
993,10.6336530150344
994,10.6308336229692
995,10.628017065889
996,10.6252033380981
997,10.6223924339182
998,10.6195843476877
999,10.6167790737624
1000,10.6139766065148
1001,10.5999663366463
1002,10.5859700560661
1003,10.5719877368653
1004,10.5580193512186
1005,10.5440648713837
1006,10.5301242697011
1007,10.5161975185938
1008,10.5022845905667
1009,10.4883854582068
1010,10.4745000941823
1011,10.4606284712427
1012,10.4467705622183
1013,10.4329263400198
1014,10.4190957776383
1015,10.4052788481445
1016,10.3914755246889
1017,10.377685780501
1018,10.3639095888894
1019,10.3501469232413
1020,10.3363977570223
1021,10.3226620637757
1022,10.3089398171228
1023,10.2952309907621
1024,10.2815355584694
1025,10.2678534940972
1026,10.2541847715743
1027,10.2405293649059
1028,10.2268872481732
1029,10.2132583955327
1030,10.1996427812164
1031,10.1860403795313
1032,10.1724511648591
1033,10.158875111656
1034,10.1453121944522
1035,10.1317623878519
1036,10.1182256665329
1037,10.1047020052461
1038,10.0911913788156
1039,10.077693762138
1040,10.0642091301828
1041,10.0507374579911
1042,10.0372787206763
1043,10.0238328934232
1044,10.0103999514882
1045,9.99697987019837
1046,9.98357262495195
1047,9.97017819121751
1048,9.95679654453392
1049,9.94342766051003
1050,9.93007151482445
1051,9.91672808322524
1052,9.90339734152958
1053,9.89007926562367
1054,9.87677383146232
1055,9.86348101506881
1056,9.85020079253447
1057,9.83693314001862
1058,9.82367803374814
1059,9.81043545001734
1060,9.79720536518762
1061,9.78398775568726
1062,9.77078259801118
1063,9.75758986872063
1064,9.74440954444298
1065,9.73124160187152
1066,9.71808601776508
1067,9.70494276894796
1068,9.6918118323095
1069,9.678693184804
1070,9.66558680345036
1071,9.6524926653319
1072,9.63941074759611
1073,9.62634102745437
1074,9.61328348218179
1075,9.60023808911689
1076,9.58720482566142
1077,9.57418366928012
1078,9.56117459750043
1079,9.54817758791235
1080,9.53519261816813
1081,9.52221966598209
1082,9.50925870913032
1083,9.49630972545057
1084,9.48337269284188
1085,9.47044758926452
1086,9.45753439273957
1087,9.44463308134885
1088,9.43174363323465
1089,9.41886602659949
1090,9.4060002397059
1091,9.39314625087623
1092,9.38030403849238
1093,9.36747358099566
1094,9.35465485688648
1095,9.34184784472422
1096,9.32905252312694
1097,9.31626887077122
1098,9.30349686639193
1099,9.29073648878201
1100,9.27798771679224
1101,9.26525052933108
1102,9.25252490536446
1103,9.23981082391548
1104,9.22710826406432
1105,9.21441720494797
1106,9.20173762576
1107,9.18906950575046
1108,9.17641282422554
1109,9.16376756054749
1110,9.15113369413432
1111,9.13851120445968
1112,9.12590007105257
1113,9.11330027349725
1114,9.10071179143294
1115,9.0881346045537
1116,9.07556869260819
1117,9.06301403539945
1118,9.05047061278481
1119,9.03793840467555
1120,9.02541739103685
1121,9.01290755188747
1122,9.00040886729968
1123,8.98792131739896
1124,8.97544488236388
1125,8.9629795424259
1126,8.95052527786915
1127,8.93808206903029
1128,8.92564989629827
1129,8.91322874011419
1130,8.90081858097111
1131,8.88841939941386
1132,8.87603117603881
1133,8.86365389149376
1134,8.85128752647776
1135,8.83893206174082
1136,8.82658747808389
1137,8.81425375635854
1138,8.80193087746689
1139,8.78961882236131
1140,8.77731757204442
1141,8.76502710756873
1142,8.75274741003657
1143,8.74047846059992
1144,8.72822024046016
1145,8.71597273086797
1146,8.70373591312314
1147,8.69150976857438
1148,8.67929427861917
1149,8.66708942470358
1150,8.65489518832209
1151,8.64271155101746
1152,8.63053849438051
1153,8.61837600004999
1154,8.60622404971241
1155,8.59408262510186
1156,8.58195170799986
1157,8.56983128023518
1158,8.55772132368371
1159,8.54562182026822
1160,8.53353275195832
1161,8.52145410077017
1162,8.50938584876643
1163,8.49732797805602
1164,8.48528047079399
1165,8.47324330918138
1166,8.46121647546502
1167,8.44919995193742
1168,8.43719372093661
1169,8.42519776484588
1170,8.41321206609381
1171,8.40123660715398
1172,8.38927137054483
1173,8.37731633882953
1174,8.36537149461587
1175,8.35343682055603
1176,8.34151229934646
1177,8.32959791372776
1178,8.31769364648447
1179,8.30579948044497
1180,8.29391539848132
1181,8.28204138350911
1182,8.27017741848729
1183,8.25832348641806
1184,8.24647957034671
1185,8.23464565336144
1186,8.22282171859329
1187,8.21100774921593
1188,8.19920372844553
1189,8.18740963954065
1190,8.17562546580206
1191,8.16385119057259
1192,8.15208679723705
1193,8.14033226922202
1194,8.12858758999577
1195,8.11685274306804
1196,8.10512771199001
1197,8.09341248035405
1198,8.08170703179365
1199,8.0700113499833
1200,8.05832541863828
1201,8.04664922151458
1202,8.03498274240874
1203,8.02332596515776
1204,8.01167887363889
1205,8.00004145176955
1206,7.98841368350717
1207,7.9767955528491
1208,7.96518704383242
1209,7.95358814053387
1210,7.94199882706963
1211,7.93041908759531
1212,7.91884890630572
1213,7.90728826743475
1214,7.89573715525533
1215,7.8841955540792
1216,7.8726634482568
1217,7.86114082217721
1218,7.84962766026795
1219,7.83812394699488
1220,7.82662966686208
1221,7.81514480441173
1222,7.80366934422396
1223,7.79220327091672
1224,7.78074656914572
1225,7.76929922360424
1226,7.75786121902303
1227,7.74643254017018
1228,7.73501317185105
1229,7.72360309890806
1230,7.7122023062206
1231,7.700810778705
1232,7.68942850131423
1233,7.67805545903801
1234,7.66669163690244
1235,7.6553370199701
1236,7.64399159333981
1237,7.63265534214653
1238,7.62132825156126
1239,7.61001030679096
1240,7.59870149307832
1241,7.5874017957018
1242,7.57611119997539
1243,7.56482969124851
1244,7.553557254906
1245,7.54229387636787
1246,7.53103954108927
1247,7.51979423456036
1248,7.50855794230618
1249,7.49733064988658
1250,7.48611234289605
1251,7.47490300696363
1252,7.46370262775285
1253,7.45251119096157
1254,7.44132868232182
1255,7.43015508759983
1256,7.41899039259582
1257,7.40783458314387
1258,7.39668764511191
1259,7.38554956440153
1260,7.3744203269479
1261,7.36329991871968
1262,7.35218832571887
1263,7.34108553398077
1264,7.32999152957381
1265,7.31890629859949
1266,7.30782982719223
1267,7.29676210151933
1268,7.28570310778082
1269,7.27465283220932
1270,7.26361126107007
1271,7.25257838066066
1272,7.24155417731106
1273,7.23053863738346
1274,7.21953174727215
1275,7.20853349340349
1276,7.19754386223572
1277,7.18656284025893
1278,7.17559041399495
1279,7.1646265699972
1280,7.15367129485065
1281,7.14272457517171
1282,7.13178639760809
1283,7.12085674883875
1284,7.1099356155738
1285,7.09902298455437
1286,7.08811884255253
1287,7.07722317637122
1288,7.06633597284409
1289,7.0554572188355
1290,7.04458690124033
1291,7.03372500698391
1292,7.022871523022
1293,7.01202643634059
1294,7.00118973395588
1295,6.9903614029141
1296,6.97954143029157
1297,6.96872980319445
1298,6.95792650875873
1299,6.94713153415012
1300,6.93634486656396
1301,6.92556649322513
1302,6.91479640138796
1303,6.90403457833611
1304,6.89328101138254
1305,6.88253568786939
1306,6.87179859516783
1307,6.86106972067812
1308,6.85034905182934
1309,6.83963657607944
1310,6.82893228091511
1311,6.81823615385168
1312,6.80754818243299
1313,6.79686835423141
1314,6.78619665684766
1315,6.77553307791079
1316,6.76487760507804
1317,6.75423022603476
1318,6.7435909284944
1319,6.73295970019829
1320,6.72233652891567
1321,6.71172140244359
1322,6.70111430860676
1323,6.69051523525754
1324,6.67992417027578
1325,6.66934110156883
1326,6.6587660170714
1327,6.64819890474548
1328,6.63763975258025
1329,6.62708854859203
1330,6.61654528082419
1331,6.60600993734703
1332,6.59548250625777
1333,6.58496297568037
1334,6.57445133376558
1335,6.56394756869071
1336,6.55345166865969
1337,6.5429636219029
1338,6.53248341667713
1339,6.52201104126549
1340,6.51154648397731
1341,6.50108973314811
1342,6.49064077713948
1343,6.48019960433902
1344,6.46976620316028
1345,6.45934056204263
1346,6.44892266945122
1347,6.43851251387694
1348,6.42811008383627
1349,6.41771536787124
1350,6.40732835454934
1351,6.39694903246347
1352,6.38657739023188
1353,6.376213416498
1354,6.3658570999305
1355,6.35550842922309
1356,6.34516739309456
1357,6.33483398028859
1358,6.32450817957376
1359,6.31418997974348
1360,6.30387936961586
1361,6.29357633803367
1362,6.28328087386426
1363,6.27299296599951
1364,6.26271260335573
1365,6.25243977487359
1366,6.24217446951808
1367,6.23191667627837
1368,6.22166638416786
1369,6.21142358222396
