0.55529011183215
1.32309692785146
3.03425294961472
6.72380989748818
14.4089951070318
29.6601852303123
59.0738874361237
114.389377074174
215.178064301158
392.509434006044
694.294395791675
1195.50801010388
2011.92775215726
3316.59712756715
5357.54877795442
8483.41486084072
13172.9996264944
20096.4757192858
30157.6306326522
44545.1075074752
64760.6603976021
92512.6821174831
129637.606244822
178364.405256529
241424.038292068
322041.205349183
423899.781725772
551103.453515086
708104.648896564
899614.189053148
1130529.09697746
1405996.43504134
1731765.04816916
2114470.79978285
2561467.81212852
3080783.14790633
3680991.92409631
4370972.94707502
5160036.79388988
6057528.4953861
7073562.28203931
8219747.85863736
9509768.49942366
10956064.0092984
12565794.2834923
14335959.8863622
16246654.4942253
18253236.9369451
20279122.8222457
22213994.3146334
23928257.8210856
25324510.9815296
26400345.9709783
27210711.7898246
27821070.444402
28289664.925169
28662657.2439776
28974276.2760259
29248008.6891103
29499025.5384556
29735678.376541
29961379.1048736
30176746.9071589
30382441.5039866
30581506.4770301
30778078.9214597
30975952.5773664
31178001.2777946
31385976.0887267
31600425.2467787
31820622.7028783
32044540.8130454
32268649.6948882
32487934.6708256
32696090.5296643
32886231.6065592
33052565.9330735
33193254.485208
33310577.4542672
33408597.6776564
33491942.0042508
33565572.3410712
33635097.7310693
33707382.8454991
33791307.2868783
33898510.066953
34043886.3476395
34245593.9342827
34523889.4290707
34898101.4894722
35117117.3453699
35300391.5865825
35563260.9104978
35886925.9013501
36254056.2985018
36650120.5485353
37063430.2572754
37484633.0664332
37906010.3864833
38320774.3244361
38722459.2308086
39104481.7092021
39459951.6609618
39781870.3263296
40063911.9622026
40302097.1162517
40497322.0843718
40655315.2170135
40783628.2452813
40889806.3288881
40980758.1217427
41062647.0013299
41140998.8959929
41220815.7196243
41306577.2042725
41402028.6277453
41509636.8300933
41629557.8439707
41758073.99695
41887323.2675223
42007770.9552791
42110521.168127
42189268.7177018
42242127.0220387
42271030.0664821
42279594.8492096
42271991.4987712
42252592.7475842
42226010.5511459
42197322.2336817
42172365.5198128
42158043.8055462
42162586.8344075
42195706.9787108
42268560.4583304
42393429.7484376
42582937.7678598
42848612.15771
43099117.8728152
42661948.0312994
42279715.8098253
41937134.9448739
41620178.3299287
41317733.1509208
41021868.6087055
40727536.346495
40432099.0539091
40134855.3770218
39836632.4871539
39539431.7875359
39246131.8712764
38960202.0669979
38685400.2984603
38425417.9584032
38183426.4467619
37961491.3202199
37759798.326713
37576161.7402562
37407244.8389911
37249945.0364624
37101915.1854345
36961637.4702755
36828318.0287356
36701722.0182381
36582002.4341902
36469536.8342154
36364768.1952836
36268048.8168591
36179471.17611
36098678.874729
36024647.3732419
35955453.6640767
35888433.361622
35820751.996889
35749726.8181691
35672929.7915827
35588203.6747639
35493603.0824736
35387241.2564285
35267183.0467614
35131402.7028496
34977777.1510463
34804100.9768464
34608114.9386351
34387545.5102719
34140154.4207517
33863798.1837508
33556497.590515
33216517.2295498
32842454.5981397
32433337.9237926
31988730.8164691
31508841.2827582
30994631.4987328
32449824.3594762
34580731.647415
36841631.1048816
39241285.950799
41788857.5315641
44493809.1388595
47365848.1046201
50414878.8603099
53650952.8040162
57084207.2721847
60724790.1603283
64582767.8132844
68668016.3825313
72990096.4641411
77558113.080539
82380563.0216383
87465174.2011841
92818742.796361
98446976.7477507
104354346.959472
110543786.721441
117016138.892904
123769611.554845
130799268.630641
138096532.013912
145648693.370165
153438443.064071
161443434.514572
169635909.030409
177982415.144568
186443664.371485
194974575.317368
203524567.500489
212038179.902731
220456099.068544
228716601.49153
236757064.263963
244515954.387941
251935732.830191
258966151.714754
265563039.009622
271683924.581287
277285914.59193
282324602.908691
286753530.713148
290524014.966049
293585271.714363
295884812.87933
297369126.164384
297984666.464463
297679191.732382
296403482.661143
