Profile,Anchor,Trigger,Bypass,Floor,SII,Sones
A5,0.500000,78.333333,60.000000,-6.666667,0.626297,5.247275
A4,0.400000,65.000000,66.666667,-6.666667,0.583580,5.222764
A5,0.600000,78.333333,60.000000,-6.666667,0.645506,5.247302
A2,0.600000,65.000000,60.000000,-6.666667,0.888594,5.063421
A5,0.400000,65.000000,60.000000,-6.666667,0.596972,5.247188
A4,0.600000,65.000000,60.000000,-6.666667,0.588091,5.222067
A4,0.500000,65.000000,66.666667,-6.666667,0.589761,5.221881
A4,0.600000,71.666667,60.000000,-6.666667,0.588085,5.222068
A4,0.400000,85.000000,60.000000,-6.666667,0.583580,5.222764
A5,0.400000,71.666667,60.000000,-6.666667,0.597003,5.247196
A4,0.300000,71.666667,60.000000,-6.666667,0.576400,5.222826
A2,0.500000,71.666667,60.000000,-6.666667,0.889223,5.060729
A2,0.300000,71.666667,66.666667,-6.666667,0.887793,5.063161
A2,0.400000,71.666667,66.666667,-6.666667,0.889784,5.063242
A4,0.500000,85.000000,60.000000,-6.666667,0.589823,5.221881
A2,0.300000,65.000000,66.666667,-6.666667,0.887787,5.063162
A2,0.500000,78.333333,60.000000,-6.666667,0.888950,5.063319
A4,0.300000,78.333333,60.000000,-6.666667,0.576400,5.222826
A2,0.600000,71.666667,60.000000,-6.666667,0.888594,5.063421
A5,0.600000,71.666667,66.666667,-6.666667,0.645489,5.247302
A5,0.300000,78.333333,60.000000,-6.666667,0.557178,5.249322
A5,0.500000,65.000000,66.666667,-6.666667,0.626728,5.247274
A2,0.400000,65.000000,66.666667,-6.666667,0.889798,5.063242
A5,0.300000,85.000000,60.000000,-6.666667,0.557150,5.249331
A2,0.600000,78.333333,60.000000,-6.666667,0.888594,5.063421
A5,0.400000,78.333333,60.000000,-6.666667,0.597003,5.247196
A5,0.500000,71.666667,66.666667,-6.666667,0.624872,5.247269
A4,0.500000,78.333333,66.666667,-6.666667,0.589942,5.221881
A4,0.600000,78.333333,60.000000,-6.666667,0.588155,5.222055
A4,0.400000,71.666667,66.666667,-6.666667,0.583576,5.222764
A5,0.400000,85.000000,60.000000,-6.666667,0.597003,5.247196
A4,0.300000,85.000000,60.000000,-6.666667,0.576399,5.222827
A4,0.600000,85.000000,60.000000,-6.666667,0.588134,5.222059
A5,0.600000,65.000000,66.666667,-6.666667,0.645503,5.247302
A2,0.500000,85.000000,60.000000,-6.666667,0.888416,5.063299
A2,0.300000,78.333333,66.666667,-6.666667,0.887793,5.063161
A2,0.400000,85.000000,66.666667,-6.666667,0.889798,5.063242
A4,0.400000,78.333333,66.666667,-6.666667,0.583580,5.222764
A4,0.300000,65.000000,66.666667,-6.666667,0.576400,5.222826
A2,0.600000,85.000000,60.000000,-6.666667,0.888594,5.063421
A2,0.500000,65.000000,66.666667,-6.666667,0.889533,5.063328
A5,0.500000,78.333333,66.666667,-6.666667,0.626187,5.247274
A2,0.300000,85.000000,66.666667,-6.666667,0.887793,5.063161
A5,0.300000,65.000000,66.666667,-6.666667,0.557150,5.249331
A4,0.500000,71.666667,66.666667,-6.666667,0.589825,5.221882
A5,0.600000,85.000000,66.666667,-6.666667,0.645419,5.247301
A2,0.600000,65.000000,66.666667,-6.666667,0.888594,5.063421
A5,0.300000,71.666667,66.666667,-6.666667,0.557150,5.249331
A5,0.400000,65.000000,66.666667,-6.666667,0.596972,5.247188
A5,0.500000,85.000000,66.666667,-6.666667,0.625312,5.247272
A4,0.400000,85.000000,66.666667,-6.666667,0.583580,5.222764
A4,0.600000,65.000000,66.666667,-6.666667,0.588255,5.222036
A5,0.400000,71.666667,66.666667,-6.666667,0.597003,5.247196
A4,0.600000,71.666667,66.666667,-6.666667,0.588138,5.222058
A2,0.300000,65.000000,73.333333,-6.666667,0.887793,5.063161
A2,0.400000,78.333333,66.666667,-6.666667,0.889789,5.063242
A4,0.300000,71.666667,66.666667,-6.666667,0.576400,5.222826
A4,0.400000,65.000000,73.333333,-6.666667,0.583580,5.222764
A4,0.500000,65.000000,73.333333,-6.666667,0.589931,5.221881
A2,0.500000,71.666667,66.666667,-6.666667,0.889259,5.063323
A4,0.300000,78.333333,66.666667,-6.666667,0.576400,5.222826
A2,0.300000,71.666667,73.333333,-6.666667,0.887796,5.063163
A2,0.600000,71.666667,66.666667,-6.666667,0.888594,5.063421
A5,0.500000,65.000000,73.333333,-6.666667,0.626230,5.247274
A2,0.500000,78.333333,66.666667,-6.666667,0.889166,5.063319
A2,0.400000,71.666667,73.333333,-6.666667,0.889798,5.063242
A5,0.600000,78.333333,66.666667,-6.666667,0.645599,5.247303
A5,0.300000,78.333333,66.666667,-6.666667,0.557150,5.249331
A2,0.600000,78.333333,66.666667,-6.666667,0.888594,5.063421
A5,0.500000,71.666667,73.333333,-6.666667,0.625740,5.247270
A4,0.400000,71.666667,73.333333,-6.666667,0.583580,5.222764
A5,0.400000,78.333333,66.666667,-6.666667,0.597000,5.247196
A5,0.300000,85.000000,66.666667,-6.666667,0.557150,5.249331
A2,0.300000,78.333333,73.333333,-6.666667,0.887793,5.063162
A5,0.400000,85.000000,66.666667,-6.666667,0.597003,5.247196
A4,0.300000,85.000000,66.666667,-6.666667,0.576398,5.222826
A4,0.600000,78.333333,66.666667,-6.666667,0.587464,5.222184
A4,0.400000,78.333333,73.333333,-6.666667,0.583580,5.222764
A4,0.500000,85.000000,66.666667,-6.666667,0.589759,5.221882
A4,0.600000,85.000000,66.666667,-6.666667,0.588154,5.222055
A5,0.600000,71.666667,73.333333,-6.666667,0.645419,5.247301
A5,0.500000,78.333333,73.333333,-6.666667,0.626213,5.247274
A2,0.300000,85.000000,73.333333,-6.666667,0.887793,5.063161
A4,0.300000,65.000000,73.333333,-6.666667,0.576400,5.222826
A2,0.500000,85.000000,66.666667,-6.666667,0.889279,5.063323
A2,0.600000,85.000000,66.666667,-6.666667,0.888594,5.063421
A2,0.500000,65.000000,73.333333,-6.666667,0.889256,5.063322
A2,0.400000,65.000000,73.333333,-6.666667,0.889786,5.063242
A4,0.400000,85.000000,73.333333,-6.666667,0.583580,5.222764
A5,0.500000,85.000000,73.333333,-6.666667,0.626191,5.247274
A4,0.500000,78.333333,73.333333,-6.666667,0.589794,5.221882
A2,0.600000,65.000000,73.333333,-6.666667,0.888594,5.063421
A5,0.300000,65.000000,73.333333,-6.666667,0.557177,5.249322
A2,0.300000,65.000000,80.000000,-6.666667,0.887793,5.063161
A5,0.300000,71.666667,73.333333,-6.666667,0.557150,5.249331
A5,0.400000,65.000000,73.333333,-6.666667,0.597080,5.247195
A4,0.400000,65.000000,80.000000,-6.666667,0.583580,5.222764
A5,0.400000,71.666667,73.333333,-6.666667,0.597003,5.247196
A5,0.600000,65.000000,73.333333,-6.666667,0.645347,5.247302
A2,0.400000,85.000000,73.333333,-6.666667,0.889798,5.063242
A4,0.600000,65.000000,73.333333,-6.666667,0.587899,5.222103
A5,0.500000,65.000000,80.000000,-6.666667,0.626137,5.247274
A4,0.300000,71.666667,73.333333,-6.666667,0.576400,5.222826
A4,0.600000,71.666667,73.333333,-6.666667,0.588157,5.222053
A2,0.300000,71.666667,80.000000,-6.666667,0.887793,5.063161
A4,0.500000,71.666667,73.333333,-6.666667,0.589828,5.221882
A4,0.300000,78.333333,73.333333,-6.666667,0.576400,5.222826
A2,0.500000,71.666667,73.333333,-6.666667,0.889089,5.063320
A4,0.400000,71.666667,80.000000,-6.666667,0.583580,5.222764
A5,0.500000,71.666667,80.000000,-6.666667,0.624246,5.247266
A2,0.500000,78.333333,73.333333,-6.666667,0.888879,5.063313
A2,0.600000,71.666667,73.333333,-6.666667,0.888594,5.063421
A2,0.400000,78.333333,73.333333,-6.666667,0.889798,5.063242
A5,0.600000,85.000000,73.333333,-6.666667,0.645547,5.247303
A2,0.300000,78.333333,80.000000,-6.666667,0.887793,5.063161
A2,0.600000,78.333333,73.333333,-6.666667,0.888594,5.063421
A5,0.300000,78.333333,73.333333,-6.666667,0.557150,5.249331
A4,0.400000,78.333333,80.000000,-6.666667,0.583580,5.222764
A5,0.600000,78.333333,73.333333,-6.666667,0.645419,5.247301
A5,0.300000,85.000000,73.333333,-6.666667,0.557150,5.249331
A5,0.400000,78.333333,73.333333,-6.666667,0.597003,5.247196
A5,0.500000,78.333333,80.000000,-6.666667,0.626604,5.247275
A2,0.300000,85.000000,80.000000,-6.666667,0.887773,5.063162
A5,0.400000,85.000000,73.333333,-6.666667,0.597003,5.247196
A4,0.500000,65.000000,80.000000,-6.666667,0.589800,5.221882
A4,0.600000,78.333333,73.333333,-6.666667,0.588124,5.222055
A4,0.500000,85.000000,73.333333,-6.666667,0.589769,5.221882
A4,0.600000,85.000000,73.333333,-6.666667,0.588141,5.222057
A4,0.300000,85.000000,73.333333,-6.666667,0.576400,5.222826
A4,0.400000,85.000000,80.000000,-6.666667,0.583580,5.222764
A2,0.400000,71.666667,80.000000,-6.666667,0.889813,5.063243
A4,0.300000,65.000000,80.000000,-6.666667,0.576400,5.222826
A2,0.400000,65.000000,80.000000,-6.666667,0.889798,5.063242
A5,0.500000,85.000000,80.000000,-6.666667,0.626187,5.247197
A2,0.500000,85.000000,73.333333,-6.666667,0.889204,5.063317
A2,0.500000,65.000000,80.000000,-6.666667,0.889260,5.063323
A2,0.300000,65.000000,60.000000,0.000000,0.887793,5.063161
A2,0.600000,85.000000,73.333333,-6.666667,0.888594,5.063421
A5,0.600000,71.666667,80.000000,-6.666667,0.645419,5.247301
A5,0.300000,65.000000,80.000000,-6.666667,0.557150,5.249331
A5,0.600000,65.000000,80.000000,-6.666667,0.645504,5.247302
A5,0.400000,65.000000,80.000000,-6.666667,0.596996,5.247196
A2,0.600000,65.000000,80.000000,-6.666667,0.888594,5.063421
A4,0.500000,78.333333,80.000000,-6.666667,0.589693,5.221882
A5,0.300000,71.666667,80.000000,-6.666667,0.557150,5.249331
A5,0.500000,65.000000,60.000000,0.000000,0.626160,5.247274
A4,0.400000,65.000000,60.000000,0.000000,0.583580,5.222764
A4,0.500000,71.666667,80.000000,-6.666667,0.589796,5.221882
A4,0.600000,65.000000,80.000000,-6.666667,0.588151,5.222056
A5,0.400000,71.666667,80.000000,-6.666667,0.597003,5.247196
A2,0.300000,71.666667,60.000000,0.000000,0.887793,5.063161
A2,0.400000,85.000000,80.000000,-6.666667,0.889796,5.063242
A4,0.400000,71.666667,60.000000,0.000000,0.583580,5.222764
A4,0.600000,71.666667,80.000000,-6.666667,0.588224,5.221280
A4,0.300000,71.666667,80.000000,-6.666667,0.576400,5.222826
A2,0.400000,78.333333,80.000000,-6.666667,0.889798,5.063242
A2,0.500000,71.666667,80.000000,-6.666667,0.889403,5.063327
A2,0.300000,78.333333,60.000000,0.000000,0.887796,5.063162
A5,0.500000,71.666667,60.000000,0.000000,0.626172,5.247274
A4,0.300000,78.333333,80.000000,-6.666667,0.576400,5.222826
A2,0.500000,78.333333,80.000000,-6.666667,0.889266,5.063322
A5,0.600000,85.000000,80.000000,-6.666667,0.645419,5.247301
A2,0.600000,71.666667,80.000000,-6.666667,0.888594,5.063421
A5,0.600000,78.333333,80.000000,-6.666667,0.645419,5.247301
A5,0.300000,78.333333,80.000000,-6.666667,0.557150,5.249331
A5,0.500000,78.333333,60.000000,0.000000,0.626725,5.247276
A2,0.600000,78.333333,80.000000,-6.666667,0.888594,5.063421
A4,0.400000,78.333333,60.000000,0.000000,0.583580,5.222764
A4,0.500000,65.000000,60.000000,0.000000,0.589933,5.221880
A5,0.300000,85.000000,80.000000,-6.666667,0.557150,5.249331
A5,0.400000,78.333333,80.000000,-6.666667,0.597003,5.247196
A4,0.500000,85.000000,80.000000,-6.666667,0.589738,5.221882
A2,0.300000,85.000000,60.000000,0.000000,0.887793,5.063161
A2,0.400000,71.666667,60.000000,0.000000,0.889803,5.063242
A4,0.400000,85.000000,60.000000,0.000000,0.583580,5.222764
A5,0.400000,85.000000,80.000000,-6.666667,0.597000,5.247196
A4,0.600000,78.333333,80.000000,-6.666667,0.588116,5.221941
A4,0.600000,85.000000,80.000000,-6.666667,0.588094,5.222066
A2,0.400000,65.000000,60.000000,0.000000,0.889711,5.063242
A4,0.300000,85.000000,80.000000,-6.666667,0.576400,5.222826
A5,0.600000,71.666667,60.000000,0.000000,0.645419,5.247301
A5,0.500000,85.000000,60.000000,0.000000,0.625959,5.247059
A2,0.300000,65.000000,66.666667,0.000000,0.887793,5.063161
A4,0.300000,65.000000,60.000000,0.000000,0.576400,5.222826
A5,0.600000,65.000000,60.000000,0.000000,0.645424,5.247301
A2,0.500000,85.000000,80.000000,-6.666667,0.889261,5.063322
A2,0.500000,65.000000,60.000000,0.000000,0.889228,5.063323
A2,0.600000,85.000000,80.000000,-6.666667,0.888594,5.063421
A5,0.500000,65.000000,66.666667,0.000000,0.626197,5.247274
A4,0.500000,78.333333,60.000000,0.000000,0.589793,5.221882
A5,0.300000,65.000000,60.000000,0.000000,0.557150,5.249331
A4,0.400000,65.000000,66.666667,0.000000,0.583580,5.222764
A5,0.300000,71.666667,60.000000,0.000000,0.557150,5.249331
A2,0.600000,65.000000,60.000000,0.000000,0.888594,5.063421
A4,0.500000,71.666667,60.000000,0.000000,0.589894,5.221881
A5,0.400000,65.000000,60.000000,0.000000,0.596972,5.247188
A2,0.300000,71.666667,66.666667,0.000000,0.887793,5.063161
A2,0.400000,85.000000,60.000000,0.000000,0.889794,5.063242
A4,0.400000,71.666667,66.666667,0.000000,0.583580,5.222764
A4,0.600000,65.000000,60.000000,0.000000,0.588140,5.222058
A2,0.400000,78.333333,60.000000,0.000000,0.889800,5.063242
A5,0.400000,71.666667,60.000000,0.000000,0.597003,5.247196
A4,0.600000,71.666667,60.000000,0.000000,0.588168,5.222052
A4,0.300000,71.666667,60.000000,0.000000,0.576400,5.222826
A2,0.300000,78.333333,66.666667,0.000000,0.887793,5.063161
A5,0.600000,85.000000,60.000000,0.000000,0.645419,5.247301
A5,0.500000,71.666667,66.666667,0.000000,0.626124,5.247263
A2,0.500000,71.666667,60.000000,0.000000,0.889624,5.063330
A5,0.600000,78.333333,60.000000,0.000000,0.645470,5.247302
A4,0.300000,78.333333,60.000000,0.000000,0.576400,5.222826
A2,0.500000,78.333333,60.000000,0.000000,0.889269,5.063323
A2,0.600000,71.666667,60.000000,0.000000,0.888594,5.063421
A5,0.500000,78.333333,66.666667,0.000000,0.625992,5.247273
A4,0.500000,65.000000,66.666667,0.000000,0.589806,5.221632
A4,0.500000,85.000000,60.000000,0.000000,0.589797,5.221882
A5,0.300000,78.333333,60.000000,0.000000,0.557150,5.249331
A4,0.400000,78.333333,66.666667,0.000000,0.583577,5.222764
A2,0.600000,78.333333,60.000000,0.000000,0.888594,5.063421
A5,0.300000,85.000000,60.000000,0.000000,0.557150,5.249331
A5,0.400000,78.333333,60.000000,0.000000,0.597003,5.247196
A2,0.300000,85.000000,66.666667,0.000000,0.887790,5.063163
A2,0.400000,65.000000,66.666667,0.000000,0.889798,5.063242
A4,0.400000,85.000000,66.666667,0.000000,0.583580,5.222764
A2,0.400000,71.666667,66.666667,0.000000,0.889797,5.063242
A5,0.400000,85.000000,60.000000,0.000000,0.597003,5.247196
A4,0.600000,78.333333,60.000000,0.000000,0.587902,5.222102
A4,0.300000,85.000000,60.000000,0.000000,0.576400,5.222826
A4,0.600000,85.000000,60.000000,0.000000,0.588114,5.222062
A5,0.600000,65.000000,66.666667,0.000000,0.645568,5.247303
A5,0.600000,71.666667,66.666667,0.000000,0.645512,5.247302
A2,0.300000,65.000000,73.333333,0.000000,0.887795,5.063163
A5,0.500000,85.000000,66.666667,0.000000,0.627558,5.247271
A4,0.300000,65.000000,66.666667,0.000000,0.576400,5.222826
A2,0.500000,85.000000,60.000000,0.000000,0.889266,5.063324
A2,0.600000,85.000000,60.000000,0.000000,0.888594,5.063421
A4,0.500000,71.666667,66.666667,0.000000,0.589704,5.221882
A2,0.500000,65.000000,66.666667,0.000000,0.889286,5.063302
A5,0.500000,65.000000,73.333333,0.000000,0.626177,5.247274
A4,0.500000,78.333333,66.666667,0.000000,0.589934,5.221881
A4,0.400000,65.000000,73.333333,0.000000,0.583580,5.222764
A2,0.600000,65.000000,66.666667,0.000000,0.888594,5.063421
A5,0.300000,65.000000,66.666667,0.000000,0.557150,5.249331
A2,0.400000,78.333333,66.666667,0.000000,0.889820,5.063234
A5,0.400000,65.000000,66.666667,0.000000,0.596995,5.247194
A4,0.400000,71.666667,73.333333,0.000000,0.583580,5.222764
A2,0.400000,85.000000,66.666667,0.000000,0.889770,5.063242
A2,0.300000,71.666667,73.333333,0.000000,0.887793,5.063161
A5,0.300000,71.666667,66.666667,0.000000,0.557150,5.249331
A5,0.400000,71.666667,66.666667,0.000000,0.596999,5.247195
A4,0.600000,65.000000,66.666667,0.000000,0.587993,5.222085
A5,0.600000,78.333333,66.666667,0.000000,0.645419,5.247301
A4,0.300000,71.666667,66.666667,0.000000,0.576400,5.222826
A2,0.300000,78.333333,73.333333,0.000000,0.887806,5.063163
A5,0.600000,85.000000,66.666667,0.000000,0.645510,5.247302
A5,0.500000,71.666667,73.333333,0.000000,0.626168,5.247274
A4,0.600000,71.666667,66.666667,0.000000,0.588152,5.222055
A4,0.300000,78.333333,66.666667,0.000000,0.576400,5.222826
A2,0.500000,71.666667,66.666667,0.000000,0.889255,5.063323
A2,0.600000,78.333333,66.666667,0.000000,0.888594,5.063421
A5,0.300000,78.333333,66.666667,0.000000,0.557150,5.249331
A2,0.400000,65.000000,73.333333,0.000000,0.889799,5.063242
A2,0.400000,71.666667,73.333333,0.000000,0.889798,5.063242
A4,0.400000,85.000000,73.333333,0.000000,0.583580,5.222764
A5,0.400000,78.333333,66.666667,0.000000,0.597003,5.247196
A2,0.300000,85.000000,73.333333,0.000000,0.887793,5.063161
A5,0.300000,85.000000,66.666667,0.000000,0.557150,5.249331
A5,0.400000,85.000000,66.666667,0.000000,0.597003,5.247196
A5,0.600000,65.000000,73.333333,0.000000,0.645232,5.247304
A4,0.600000,78.333333,66.666667,0.000000,0.588149,5.222056
A2,0.300000,65.000000,80.000000,0.000000,0.887813,5.063163
A5,0.600000,71.666667,73.333333,0.000000,0.645419,5.247301
A4,0.300000,85.000000,66.666667,0.000000,0.576400,5.222826
A5,0.500000,85.000000,73.333333,0.000000,0.626186,5.247274
A4,0.600000,85.000000,66.666667,0.000000,0.588383,5.222011
A4,0.300000,65.000000,73.333333,0.000000,0.576400,5.222826
A5,0.500000,65.000000,80.000000,0.000000,0.626990,5.247278
A4,0.500000,71.666667,73.333333,0.000000,0.589460,5.221884
A2,0.500000,85.000000,66.666667,0.000000,0.889261,5.063323
A4,0.500000,78.333333,73.333333,0.000000,0.589894,5.221881
A2,0.600000,85.000000,66.666667,0.000000,0.888594,5.063421
A2,0.500000,65.000000,73.333333,0.000000,0.889266,5.063323
A4,0.400000,65.000000,80.000000,0.000000,0.583580,5.222764
A2,0.600000,65.000000,73.333333,0.000000,0.888594,5.063421
A2,0.400000,78.333333,73.333333,0.000000,0.889834,5.063242
A2,0.400000,85.000000,73.333333,0.000000,0.889798,5.063242
A4,0.400000,71.666667,80.000000,0.000000,0.583580,5.222764
A5,0.300000,65.000000,73.333333,0.000000,0.557150,5.249331
A2,0.300000,71.666667,80.000000,0.000000,0.887796,5.063162
A5,0.400000,65.000000,73.333333,0.000000,0.596972,5.247188
A5,0.300000,71.666667,73.333333,0.000000,0.557150,5.249331
A5,0.400000,71.666667,73.333333,0.000000,0.596995,5.247195
A2,0.300000,78.333333,80.000000,0.000000,0.887793,5.063161
A5,0.600000,85.000000,73.333333,0.000000,0.645500,5.247302
A5,0.600000,78.333333,73.333333,0.000000,0.645488,5.247302
A5,0.500000,71.666667,80.000000,0.000000,0.626161,5.247274
A4,0.300000,71.666667,73.333333,0.000000,0.576400,5.222826
A4,0.600000,65.000000,73.333333,0.000000,0.586993,5.222270
A4,0.600000,71.666667,73.333333,0.000000,0.588167,5.222052
A5,0.500000,78.333333,80.000000,0.000000,0.626180,5.247274
A4,0.300000,78.333333,73.333333,0.000000,0.576400,5.222826
A4,0.500000,65.000000,80.000000,0.000000,0.589819,5.221882
A4,0.500000,85.000000,73.333333,0.000000,0.589776,5.221882
A2,0.500000,71.666667,73.333333,0.000000,0.889258,5.063323
A4,0.400000,78.333333,80.000000,0.000000,0.583580,5.222764
A2,0.600000,71.666667,73.333333,0.000000,0.888594,5.063421
A2,0.400000,71.666667,80.000000,0.000000,0.889799,5.063243
A2,0.500000,78.333333,73.333333,0.000000,0.889253,5.063002
A2,0.400000,65.000000,80.000000,0.000000,0.889798,5.063242
A2,0.600000,78.333333,73.333333,0.000000,0.888594,5.063421
A4,0.400000,85.000000,80.000000,0.000000,0.583580,5.222764
A2,0.300000,85.000000,80.000000,0.000000,0.887793,5.063161
A5,0.400000,78.333333,73.333333,0.000000,0.597003,5.247196
A5,0.300000,78.333333,73.333333,0.000000,0.557190,5.249317
A5,0.600000,71.666667,80.000000,0.000000,0.645513,5.247302
A5,0.300000,85.000000,73.333333,0.000000,0.557150,5.249331
A5,0.600000,65.000000,80.000000,0.000000,0.645428,5.247301
A5,0.400000,85.000000,73.333333,0.000000,0.597003,5.247196
A5,0.500000,85.000000,80.000000,0.000000,0.626183,5.247274
A4,0.300000,85.000000,73.333333,0.000000,0.576400,5.222826
A4,0.500000,71.666667,80.000000,0.000000,0.589759,5.221882
A4,0.600000,78.333333,73.333333,0.000000,0.588167,5.222052
A4,0.500000,78.333333,80.000000,0.000000,0.589803,5.221882
A4,0.600000,85.000000,73.333333,0.000000,0.588358,5.222016
A4,0.300000,65.000000,80.000000,0.000000,0.576400,5.222826
A2,0.600000,85.000000,73.333333,0.000000,0.888594,5.063421
A2,0.400000,85.000000,80.000000,0.000000,0.889792,5.063242
A2,0.500000,85.000000,73.333333,0.000000,0.889257,5.063322
A2,0.400000,78.333333,80.000000,0.000000,0.889704,5.063209
A2,0.500000,65.000000,80.000000,0.000000,0.889317,5.063326
A2,0.600000,65.000000,80.000000,0.000000,0.888593,5.063421
A5,0.400000,65.000000,80.000000,0.000000,0.596972,5.247188
A5,0.600000,85.000000,80.000000,0.000000,0.645419,5.247301
A5,0.600000,78.333333,80.000000,0.000000,0.645426,5.247302
